Source,Destination,Distance
43,155,205
43,156,408
43,157,292
43,158,471
43,159,123
43,160,452
43,161,680
43,162,242
43,163,97
43,164,308
43,165,626
43,166,277
43,167,410
43,168,450
43,169,443
43,170,452
43,171,582
43,172,519
43,173,236
43,174,437
43,175,551
43,176,547
43,177,321
43,178,502
43,179,258
43,180,266
43,181,280
43,182,606
43,183,525
43,184,182
43,185,340
43,186,450
43,187,512
43,188,335
43,189,536
43,190,508
43,191,454
43,192,315
43,193,510
43,194,173
43,195,422
43,196,68
43,197,248
43,198,296
43,199,243
43,200,430
44,1,565
44,2,591
44,3,645
44,4,736
44,5,524
44,6,516
44,7,314
44,8,605
44,9,465
44,10,166
44,11,884
44,12,230
44,13,414
44,14,537
44,15,290
44,16,402
44,17,590
44,18,670
44,19,354
44,20,131
44,21,109
44,22,208
44,23,586
44,24,823
44,25,462
44,26,618
44,27,773
44,28,186
44,29,217
44,30,889
44,31,663
44,32,539
44,33,539
44,34,769
44,35,621
44,36,296
44,37,309
44,38,258
44,39,447
44,40,920
44,41,310
44,42,319
44,43,386
44,44,0
44,45,756
44,46,216
44,47,386
44,48,561
44,49,645
44,50,368
44,51,767
44,52,336
44,53,565
44,54,821
44,55,794
44,56,648
44,57,567
44,58,437
44,59,674
44,60,382
44,61,693
44,62,674
44,63,527
44,64,544
44,65,397
44,66,221
44,67,826
44,68,523
44,69,477
44,70,741
44,71,197
44,72,286
44,73,212
44,74,447
44,75,920
44,76,517
44,77,829
44,78,705
44,79,332
44,80,770
44,81,589
44,82,492
44,83,513
44,84,177
44,85,33
44,86,299
44,87,415
44,88,265
44,89,426
44,90,663
44,91,205
44,92,127
44,93,793
44,94,784
44,95,229
44,96,152
44,97,352
44,98,746
44,99,844
44,100,722
44,101,1015
44,102,456
44,103,612
44,104,596
44,105,322
44,106,516
44,107,688
44,108,256
44,109,17
44,110,678
44,111,240
44,112,449
44,113,424
44,114,68
44,115,141
44,116,870
44,117,762
44,118,374
44,119,439
44,120,444
44,121,175
44,122,888
44,123,302
44,124,541
44,125,339
44,126,222
44,127,316
44,128,327
44,129,140
44,130,360
44,131,326
44,132,280
44,133,758
44,134,469
44,135,128
44,136,277
44,137,917
44,138,589
44,139,323
44,140,453
44,141,514
44,142,658
44,143,349
44,144,544
44,145,675
44,146,266
44,147,548
44,148,574
44,149,837
44,150,853
44,151,657
44,152,722
44,153,637
44,154,113
44,155,571
44,156,759
44,157,469
44,158,855
44,159,375
44,160,311
44,161,915
44,162,470
44,163,346
44,164,79
44,165,866
44,166,582
44,167,685
44,168,424
44,169,317
44,170,815
44,171,828
44,172,625
44,173,563
44,174,77
44,175,354
44,176,318
44,177,703
44,178,269
44,179,441
44,180,628
44,181,141
44,182,451
44,183,689
44,184,204
44,185,726
44,186,193
44,187,324
44,188,269
44,189,706
44,190,506
44,191,643
44,192,517
44,193,894
44,194,221
44,195,422
44,196,367
44,197,633
44,198,582
44,199,276
44,200,45
45,1,212
45,2,1141
45,3,687
45,4,519
45,5,369
45,6,1111
45,7,751
45,8,395
45,9,638
45,10,633
45,11,691
45,12,856
45,13,983
45,14,234
45,15,667
45,16,358
45,17,1037
45,18,107
45,19,411
45,20,681
45,21,783
45,22,664
45,23,170
45,24,222
45,25,877
45,26,325
45,27,784
45,28,636
45,29,936
45,30,490
45,31,200
45,32,773
45,33,351
45,34,814
45,35,937
45,36,528
45,37,597
45,38,500
45,39,362
45,40,194
45,41,888
45,42,554
45,43,475
45,44,756
45,45,0
45,46,903
45,47,435
45,48,240
45,49,823
45,50,491
45,51,262
45,52,992
45,53,370
45,54,753
45,55,93
45,56,151
45,57,377
45,58,646
45,59,702
45,60,771
45,61,833
45,62,113
45,63,429
45,64,846
45,65,385
45,66,606
45,67,724
45,68,561
45,69,565
45,70,565
45,71,627
45,72,934
45,73,771
45,74,869
45,75,799
45,76,920
45,77,691
45,78,683
45,79,777
45,80,791
45,81,342
45,82,565
45,83,1048
45,84,916
45,85,784
45,86,470
45,87,370
45,88,535
45,89,971
45,90,340
45,91,652
45,92,813
45,93,550
45,94,796
45,95,592
45,96,686
45,97,590
45,98,155
45,99,536
45,100,255
45,101,789
45,102,737
45,103,602
45,104,376
45,105,999
45,106,252
45,107,145
45,108,932
45,109,763
45,110,98
45,111,537
45,112,395
45,113,977
45,114,708
45,115,680
45,116,498
45,117,251
45,118,825
45,119,815
45,120,977
45,121,582
45,122,516
45,123,602
45,124,993
45,125,812
45,126,535
45,127,965
45,128,683
45,129,794
45,130,725
45,131,768
45,132,496
45,133,813
45,134,502
45,135,646
45,136,754
45,137,613
45,138,184
45,139,768
45,140,929
45,141,432
45,142,120
45,143,455
45,144,941
45,145,839
45,146,863
45,147,855
45,148,195
45,149,523
45,150,198
45,151,99
45,152,197
45,153,914
45,154,702
45,155,306
45,156,192
45,157,745
45,158,502
45,159,401
45,160,595
45,161,216
45,162,685
45,163,572
45,164,682
45,165,164
45,166,198
45,167,71
45,168,925
45,169,579
45,170,248
45,171,121
45,172,313
45,173,596
45,174,828
45,175,679
45,176,1002
45,177,335
45,178,953
45,179,715
45,180,261
45,181,615
45,182,1077
45,183,224
45,184,589
45,185,424
45,186,889
45,187,975
45,188,804
45,189,216
45,190,980
45,191,867
45,192,246
45,193,521
45,194,556
45,195,897
45,196,438
45,197,431
45,198,677
45,199,715
45,200,794
46,1,696
46,2,382
46,3,604
46,4,754
46,5,604
46,6,303
46,7,242
46,8,663
46,9,441
46,10,378
46,11,866
46,12,394
46,13,217
46,14,671
46,15,504
46,16,571
46,17,411
46,18,806
46,19,492
46,20,225
46,21,129
46,22,424
46,23,734
46,24,925
46,25,324
46,26,697
46,27,712
46,28,401
46,29,54
46,30,929
46,31,773
46,32,456
46,33,622
46,34,697
46,35,484
46,36,503
46,37,341
46,38,412
46,39,638
46,40,1082
46,41,138
46,42,374
46,43,459
46,44,216
46,45,903
46,46,0
46,47,482
46,48,738
46,49,554
46,50,440
46,51,857
46,52,120
46,53,637
46,54,776
46,55,924
46,56,817
46,57,636
46,58,412
46,59,629
46,60,584
46,61,604
46,62,807
46,63,734
46,64,431
46,65,520
46,66,299
46,67,791
46,68,528
46,69,485
46,70,746
46,71,276
46,72,76
46,73,151
46,74,309
46,75,876
46,76,367
46,77,805
46,78,669
46,79,241
46,80,705
46,81,788
46,82,498
46,83,314
46,84,93
46,85,214
46,86,486
46,87,600
46,88,469
46,89,236
46,90,734
46,91,420
46,92,99
46,93,806
46,94,720
46,95,441
46,96,216
46,97,567
46,98,920
46,99,867
46,100,814
46,101,989
46,102,385
46,103,600
46,104,661
46,105,108
46,106,685
46,107,860
46,108,40
46,109,224
46,110,838
46,111,367
46,112,539
46,113,231
46,114,219
46,115,357
46,116,905
46,117,854
46,118,565
46,119,328
46,120,255
46,121,340
46,122,921
46,123,517
46,124,366
46,125,531
46,126,383
46,127,103
46,128,298
46,129,110
46,130,569
46,131,527
46,132,473
46,133,685
46,134,682
46,135,267
46,136,480
46,137,926
46,138,754
46,139,238
46,140,288
46,141,721
46,142,793
46,143,454
46,144,391
46,145,582
46,146,433
46,147,432
46,148,710
46,149,863
46,150,964
46,151,804
46,152,902
46,153,510
46,154,205
46,155,664
46,156,866
46,157,394
46,158,888
46,159,503
46,160,526
46,161,1083
46,162,424
46,163,379
46,164,250
46,165,1032
46,166,712
46,167,832
46,168,255
46,169,532
46,170,911
46,171,991
46,172,821
46,173,553
46,174,157
46,175,567
46,176,106
46,177,774
46,178,55
46,179,381
46,180,725
46,181,323
46,182,236
46,183,874
46,184,314
46,185,772
46,186,23
46,187,110
46,188,162
46,189,889
46,190,330
46,191,535
46,192,682
46,193,926
46,194,348
46,195,266
46,196,472
46,197,678
46,198,541
46,199,238
46,200,216
47,1,223
47,2,709
47,3,387
47,4,380
47,5,139
47,6,676
47,7,317
47,8,226
47,9,251
47,10,342
47,11,556
47,12,568
47,13,548
47,14,202
47,15,466
47,16,206
47,17,619
47,18,332
47,19,101
47,20,275
47,21,374
47,22,410
47,23,278
47,24,446
47,25,454
47,26,232
47,27,520
47,28,363
47,29,522
47,30,511
47,31,291
47,32,391
47,33,153
47,34,534
47,35,547
47,36,333
47,37,162
47,38,161
47,39,313
47,40,625
47,41,453
47,42,119
47,43,50
47,44,386
47,45,435
47,46,482
47,47,0
47,48,342
47,49,474
47,50,59
47,51,383
47,52,561
47,53,181
47,54,536
47,55,444
47,56,388
47,57,184
47,58,245
47,59,414
47,60,599
47,61,504
47,62,331
47,63,460
47,64,450
47,65,69
47,66,185
47,67,526
47,68,227
47,69,198
47,70,399
47,71,210
47,72,504
47,73,340
47,74,445
47,75,623
47,76,504
47,77,515
47,78,423
47,79,343
47,80,522
47,81,454
47,82,208
47,83,617
47,84,514
47,85,419
47,86,239
47,87,271
47,88,305
47,89,537
47,90,278
47,91,395
47,92,402
47,93,438
47,94,533
47,95,346
47,96,272
47,97,445
47,98,492
47,99,479
47,100,339
47,101,688
47,102,331
47,103,316
47,104,214
47,105,571
47,106,277
47,107,432
47,108,507
47,109,399
47,110,390
47,111,148
47,112,63
47,113,542
47,114,323
47,115,382
47,116,494
47,117,379
47,118,628
47,119,395
47,120,544
47,121,226
47,122,514
47,123,418
47,124,572
47,125,600
47,126,192
47,127,533
47,128,250
47,129,378
47,130,554
47,131,563
47,132,260
47,133,527
47,134,466
47,135,259
47,136,526
47,137,559
47,138,326
47,139,334
47,140,500
47,141,451
47,142,319
47,143,38
47,144,528
47,145,499
47,146,592
47,147,459
47,148,241
47,149,470
47,150,483
47,151,342
47,152,491
47,153,535
47,154,299
47,155,187
47,156,385
47,157,342
47,158,482
47,159,74
47,160,418
47,161,637
47,162,292
47,163,141
47,164,307
47,165,583
47,166,238
47,167,368
47,168,493
47,169,408
47,170,434
47,171,539
47,172,469
47,173,278
47,174,444
47,175,518
47,176,575
47,177,317
47,178,528
47,179,307
47,180,246
47,181,267
47,182,642
47,183,476
47,184,184
47,185,349
47,186,471
47,187,543
47,188,369
47,189,487
47,190,554
47,191,504
47,192,265
47,193,520
47,194,166
47,195,466
47,196,25
47,197,262
47,198,343
47,199,279
47,200,431
48,1,201
48,2,1033
48,3,698
48,4,599
48,5,361
48,6,987
48,7,640
48,8,436
48,9,591
48,10,417
48,11,788
48,12,628
48,13,860
48,14,191
48,15,430
48,16,168
48,17,957
48,18,216
48,19,268
48,20,515
48,21,611
48,22,436
48,23,136
48,24,418
48,25,792
48,26,380
48,27,820
48,28,415
48,29,762
48,30,639
48,31,300
48,32,731
48,33,352
48,34,842
48,35,889
48,36,299
48,37,490
48,38,328
48,39,126
48,40,366
48,41,755
48,42,448
48,43,392
48,44,561
48,45,240
48,46,738
48,47,342
48,48,0
48,49,808
48,50,401
48,51,417
48,52,842
48,53,389
48,54,813
48,55,317
48,56,95
48,57,397
48,58,587
48,59,721
48,60,531
48,61,831
48,62,228
48,63,202
48,64,793
48,65,274
48,66,464
48,67,793
48,68,544
48,69,529
48,70,637
48,71,478
48,72,784
48,73,627
48,74,780
48,75,882
48,76,843
48,77,768
48,78,717
48,79,668
48,80,825
48,81,138
48,82,535
48,83,941
48,84,733
48,85,585
48,86,262
48,87,147
48,88,313
48,89,855
48,90,420
48,91,426
48,92,641
48,93,647
48,94,834
48,95,367
48,96,528
48,97,351
48,98,186
48,99,656
48,100,386
48,101,907
48,102,673
48,103,616
48,104,413
48,105,842
48,106,66
48,107,130
48,108,773
48,109,564
48,110,142
48,111,381
48,112,337
48,113,859
48,114,526
48,115,463
48,116,638
48,117,407
48,118,585
48,119,734
48,120,865
48,121,399
48,122,659
48,123,366
48,124,908
48,125,573
48,126,355
48,127,816
48,128,582
48,129,629
48,130,485
48,131,529
48,132,283
48,133,838
48,134,266
48,135,472
48,136,518
48,137,741
48,138,64
48,139,658
48,140,831
48,141,202
48,142,213
48,143,341
48,144,868
48,145,830
48,146,631
48,147,801
48,148,184
48,149,644
48,150,415
48,151,168
48,152,164
48,153,876
48,154,533
48,155,329
48,156,362
48,157,684
48,158,635
48,159,276
48,160,358
48,161,355
48,162,634
48,163,480
48,164,496
48,165,308
48,166,206
48,167,185
48,168,818
48,169,342
48,170,432
48,171,274
48,172,136
48,173,592
48,174,637
48,175,440
48,176,843
48,177,438
48,178,792
48,179,650
48,180,328
48,181,423
48,182,941
48,183,138
48,184,434
48,185,520
48,186,721
48,187,826
48,188,673
48,189,152
48,190,886
48,191,842
48,192,79
48,193,665
48,194,397
48,195,795
48,196,331
48,197,481
48,198,667
48,199,595
48,200,594
49,1,639
49,2,464
49,3,151
49,4,377
49,5,463
49,6,496
49,7,334
49,8,431
49,9,226
49,10,717
49,11,378
49,12,876
49,13,418
49,14,633
49,15,869
49,16,680
49,17,310
49,18,719
49,19,570
49,20,524
49,21,553
49,22,791
49,23,711
49,24,708
49,25,245
49,26,501
49,27,175
49,28,746
49,29,607
49,30,551
49,31,625
49,32,107
49,33,478
49,34,150
49,35,152
49,36,770
49,37,381
49,38,584
49,39,787
49,40,1013
49,41,423
49,42,406
49,43,425
49,44,645
49,45,823
49,46,554
49,47,474
49,48,808
49,49,0
49,50,423
49,51,625
49,52,529
49,53,454
49,54,255
49,55,786
49,56,833
49,57,447
49,58,240
49,59,152
49,60,993
49,61,50
49,62,712
49,63,932
49,64,130
49,65,542
49,66,468
49,67,284
49,68,268
49,69,279
49,70,338
49,71,481
49,72,506
49,73,443
49,74,256
49,75,345
49,76,231
49,77,314
49,78,195
49,79,322
49,80,166
49,81,928
49,82,273
49,83,401
49,84,642
49,85,671
49,86,687
49,87,744
49,88,734
49,89,389
49,90,499
49,91,779
49,92,556
49,93,398
49,94,179
49,95,753
49,96,499
49,97,879
49,98,928
49,99,462
49,100,601
49,101,474
49,102,190
49,103,227
49,104,448
49,105,560
49,106,743
49,107,873
49,108,543
49,109,662
49,110,817
49,111,530
49,112,471
49,113,399
49,114,587
49,115,735
49,116,522
49,117,630
49,118,1002
49,119,226
49,120,377
49,121,592
49,122,527
49,123,840
49,124,297
49,125,969
49,126,592
49,127,512
49,128,323
49,129,528
49,130,957
49,131,944
49,132,700
49,133,138
49,134,929
49,135,558
49,136,897
49,137,481
49,138,778
49,139,329
49,140,308
49,141,923
49,142,709
49,143,490
49,144,227
49,145,30
49,146,911
49,147,133
49,148,660
49,149,467
49,150,762
49,151,754
49,152,939
49,153,113
49,154,537
49,155,519
49,156,677
49,157,177
49,158,503
49,159,548
49,160,844
49,161,1040
49,162,194
49,163,365
49,164,598
49,165,987
49,166,645
49,167,774
49,168,336
49,169,838
49,170,679
49,171,943
49,172,940
49,173,227
49,174,648
49,175,932
49,176,571
49,177,522
49,178,557
49,179,208
49,180,563
49,181,619
49,182,519
49,183,932
49,184,509
49,185,456
49,186,563
49,187,516
49,188,401
49,189,940
49,190,314
49,191,52
49,192,729
49,193,530
49,194,531
49,195,308
49,196,493
49,197,403
49,198,146
49,199,370
49,200,680
50,1,279
50,2,652
50,3,347
50,4,374
50,5,165
50,6,620
50,7,261
50,8,238
50,9,198
50,10,351
50,11,540
50,12,567
50,13,492
50,14,260
50,15,486
50,16,258
50,17,560
50,18,386
50,19,147
50,20,246
50,21,341
50,22,422
50,23,337
50,24,486
50,25,395
50,26,259
50,27,483
50,28,375
50,29,483
50,30,521
50,31,336
50,32,336
50,33,183
50,34,493
50,35,489
50,36,362
50,37,107
50,38,179
50,39,364
50,40,682
50,41,401
50,42,66
50,43,19
50,44,368
50,45,491
50,46,440
50,47,59
50,48,401
50,49,423
50,50,0
50,51,417
50,52,512
50,53,201
50,54,506
50,55,494
50,56,447
50,57,202
50,58,189
50,59,376
50,60,618
50,61,455
50,62,384
50,63,509
50,64,393
50,65,126
50,66,152
50,67,500
50,68,191
50,69,155
50,70,386
50,71,178
50,72,456
50,73,293
50,74,386
50,75,598
50,76,445
50,77,493
50,78,390
50,79,286
50,80,483
50,81,509
50,82,167
50,83,559
50,84,480
50,85,401
50,86,272
50,87,321
50,88,331
50,89,480
50,90,300
50,91,408
50,92,366
50,93,432
50,94,495
50,95,365
50,96,238
50,97,475
50,98,551
50,99,479
50,100,374
50,101,672
50,102,273
50,103,284
50,104,230
50,105,524
50,106,335
50,107,491
50,108,462
50,109,383
50,110,449
50,111,145
50,112,101
50,113,486
50,114,302
50,115,386
50,116,502
50,117,415
50,118,643
50,119,336
50,120,487
50,121,225
50,122,520
50,123,443
50,124,513
50,125,613
50,126,201
50,127,484
50,128,192
50,129,340
50,130,576
50,131,579
50,132,290
50,133,486
50,134,509
50,135,241
50,136,538
50,137,555
50,138,386
50,139,277
50,140,442
50,141,499
50,142,373
50,143,67
50,144,469
50,145,449
50,146,593
50,147,401
50,148,297
50,149,471
50,150,526
50,151,399
50,152,550
50,153,479
50,154,270
50,155,224
50,156,427
50,157,284
50,158,488
50,159,127
50,160,445
50,161,694
50,162,237
50,163,82
50,164,291
50,165,640
50,166,293
50,167,425
50,168,435
50,169,436
50,170,471
50,171,596
50,172,526
50,173,242
50,174,419
50,175,542
50,176,528
50,177,340
50,178,483
50,179,249
50,180,285
50,181,265
50,182,589
50,183,535
50,184,164
50,185,358
50,186,431
50,187,494
50,188,317
50,189,546
50,190,495
50,191,450
50,192,324
50,193,526
50,194,158
50,195,408
50,196,71
50,197,265
50,198,298
50,199,226
50,200,413
51,1,241
51,2,1011
51,3,477
51,4,274
51,5,253
51,6,1000
51,7,653
51,8,212
51,9,488
51,10,692
51,11,433
51,12,926
51,13,878
51,14,267
51,15,777
51,16,439
51,17,885
51,18,206
51,19,422
51,20,658
51,21,756
51,22,745
51,23,283
51,24,83
51,25,739
51,26,160
51,27,551
51,28,705
51,29,900
51,30,231
51,31,123
51,32,601
51,33,234
51,34,585
51,35,759
51,36,628
51,37,517
51,38,518
51,39,501
51,40,419
51,41,803
51,42,482
51,43,398
51,44,767
51,45,262
51,46,857
51,47,383
51,48,417
51,49,625
51,50,417
51,51,0
51,52,920
51,53,223
51,54,508
51,55,186
51,56,367
51,57,225
51,58,506
51,59,485
51,60,900
51,61,623
51,62,193
51,63,618
51,64,679
51,65,373
51,66,566
51,67,475
51,68,392
51,69,415
51,70,321
51,71,591
51,72,867
51,73,708
51,74,735
51,75,543
51,76,771
51,77,439
51,78,456
51,79,673
51,80,559
51,81,551
51,82,409
51,83,923
51,84,896
51,85,799
51,86,542
51,87,486
51,88,618
51,89,860
51,90,135
51,91,731
51,92,783
51,93,295
51,94,562
51,95,672
51,96,653
51,97,721
51,98,413
51,99,274
51,100,44
51,101,527
51,102,590
51,103,398
51,104,205
51,105,936
51,106,386
51,107,384
51,108,877
51,109,778
51,110,320
51,111,527
51,112,321
51,113,867
51,114,705
51,115,738
51,116,236
51,117,11
51,118,944
51,119,678
51,120,861
51,121,597
51,122,256
51,123,715
51,124,849
51,125,923
51,126,555
51,127,893
51,128,582
51,129,757
51,130,853
51,131,881
51,132,570
51,133,586
51,134,672
51,135,640
51,136,854
51,137,351
51,138,354
51,139,667
51,140,801
51,141,616
51,142,206
51,143,418
51,144,786
51,145,635
51,146,944
51,147,688
51,148,247
51,149,261
51,150,136
51,151,260
51,152,448
51,153,729
51,154,681
51,155,196
51,156,70
51,157,594
51,158,241
51,159,396
51,160,711
51,161,457
51,162,533
51,163,481
51,164,687
51,165,413
